지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
108,2023-05-22,20.3,15.9,412,26.8,1622,.33,0,,0,,0,6.9,270,1904,4.2,250,1834,1.9,1658,12,31,1528,61.3,14,997.7,1009.3,1,1005.4,1629,1007.5,14.4,7.9,1300,3.4,23.93,,,,,,6.3,4.3,25.9,13.1,22.5,22,21.1,20.8,20.7,17.7,16.3,13.1,13.7,5.1,7.3,0,
108,2023-05-23,20.5,14.1,534,26.9,1650,,,,,,,10,250,1434,4.4,340,1633,2.2,1935,8.6,27,1607,48,11.2,999.8,1012.2,2309,1008,1536,1009.6,14.4,13.2,1200,3.68,29.85,,,,,,.6,.6,28.6,6.6,22.8,22.2,21.4,21,20.9,17.9,16.5,13.1,13.7,6,8.5,,
108,2023-05-24,20.6,14.8,535,25.9,1329,,,,,,,7.7,200,1403,3.8,200,1407,2,1734,9.3,34,1422,49.8,11.7,1003.8,1015.5,2336,1012,13,1013.7,14.4,6.2,1200,2.65,19.16,,,,,,7,0,25.1,7.3,22.2,21.8,21.2,21,21.1,18,16.7,13.2,13.7,4.5,6.4,,
108,2023-05-25,21.2,15.7,534,27.4,1403,.17,0,,0,,0,9,290,1610,5.6,270,1556,2.4,2064,8.5,27,1343,46.6,11.1,1005.6,1017.3,743,1013.5,1749,1015.5,14.4,10.4,1200,3.62,27.9,,,,,,5.4,2.3,29,8.4,22.9,22.1,21.2,20.9,20.9,18.2,16.9,13.3,13.7,6.4,9.1,.5,
108,2023-05-26,21.4,15.8,544,27.3,1522,2,.4,35,.5,-2345,.5,7.9,340,26,4.9,320,30,2.1,1823,12.2,38,1357,57.4,14.2,1007.5,1018.3,733,1016.4,1,1017.4,14.5,10.7,1200,3.53,26.25,,,,,,7,1.9,29.7,11.5,23.3,22.7,21.7,21.3,21.2,18.4,17,13.3,13.8,4.9,7,0,
108,2023-05-27,19.3,18.6,431,20.7,851,15.5,2,1900,5.8,1810,31.8,5.9,270,1206,3.3,250,1212,1.7,1457,16.9,65,3,87.4,19.4,1006.8,1018.9,1127,1014.7,2358,1016.8,14.5,0,800,.39,3.13,,,,,,9.6,6.6,19.6,13.6,21.3,21.3,21.1,21.2,21.5,18.5,17.2,13.4,13.8,.7,.9,46.5,
108,2023-05-28,19.2,18.4,649,20.2,1315,24,1.6,133,4.9,56,41.8,10.3,180,416,5.3,180,420,1.8,1565,18.9,83,1307,98.9,21.9,1001.9,1014.7,1,1010.6,1642,1011.8,14.5,0,1300,.44,2.46,,,,,,10,8.8,19.6,18,20.3,20.2,19.8,20.1,20.7,18.7,17.3,13.5,13.8,.6,.8,29.4,
108,2023-05-29,23.2,19,1,28.5,1646,7.5,.4,102,1.4,35,2.3,4.9,20,1250,3,270,1927,1.6,1355,19.9,58,1632,83.4,23.2,999.9,1011.2,1,1008.4,1527,1009.7,14.5,4.1,1500,2.21,15.87,,,,,,6.8,5.4,24.2,18.3,22.1,21.6,20.5,20.2,20.4,18.8,17.5,13.5,13.8,3,4.2,,
108,2023-05-30,24,20.5,543,28.9,1454,,,,,,,8.5,20,1051,4.9,20,1656,2.2,1913,17.6,48,1502,69.5,20.2,999.7,1011,1,1007.7,1823,1009.4,14.5,3.7,1200,3.48,18.2,,,,,,6.5,5.1,25.6,15.7,23.5,23.1,21.9,21.4,21.1,18.8,17.8,13.6,13.8,4.3,6.1,,
108,2023-05-31,22.8,18.8,506,28.2,1625,,,,,,,8.4,110,956,4.3,110,1016,2.5,2186,14.5,45,1126,60.8,16.6,1000,1012.3,812,1007.6,1711,1009.8,14.6,7.1,1100,3.41,23.98,,,,,,6.5,4.1,25.8,14.8,23.7,23.3,22.2,21.7,21.5,18.9,17.9,13.7,13.8,4.8,6.8,,
108,2023-06-01,22.8,19.7,528,26.3,1707,,,,,,,5.7,340,1634,3.4,270,2152,1.9,1612,16.1,56,1833,66.9,18.3,995.6,1009.3,1,1002.1,1742,1005.3,14.6,2.2,1100,2.32,15.18,,,,,,8.3,3.6,24.3,17.1,23.5,23.1,22.4,22,21.9,19.1,18,13.8,13.8,3,4.3,,
108,2023-06-02,20.4,17.9,601,25,1648,.17,0,,0,,0,7,250,1712,4.7,250,1853,2.3,2019,16.1,59,1636,77.4,18.3,992.5,1005.1,2356,1000.7,1621,1002.3,14.6,5.2,1400,2.85,14.24,,,,,,3.5,3.1,23.3,13.9,22.6,22.3,21.7,21.7,21.8,19.2,18.1,13.9,13.8,3,4.3,0,
108,2023-06-03,22,16.6,607,27.8,1423,,,,,,,10.6,200,1648,6,290,1315,2.7,2315,13,31,1359,60.1,15.1,997.8,1009.5,2336,1005.1,1,1007.6,14.6,13.3,1200,3.7,31.19,,,,,,2.1,.1,28.3,10.9,23.1,22.6,21.8,21.5,21.5,19.3,18.2,14,13.8,6.8,9.7,,
108,2023-06-04,22.1,16.9,537,28,1627,,,,,,,9.1,230,1245,5.7,250,1301,2.4,2060,13.3,28,1729,61,15.4,1000.1,1011,825,1007.8,1613,1009.9,14.6,11.1,1200,3.46,28.74,,,,,,3.3,.5,29.1,11.5,23.6,23.2,22.3,22,21.8,19.4,18.3,14.1,13.9,6.1,8.7,,
108,2023-06-05,21.5,17.6,532,26.3,1532,,,,,,,10.8,200,1549,5.5,250,1729,2.6,2273,14.7,47,1502,66.9,16.8,1000.3,1011,2230,1008.9,1634,1010.2,14.6,10.9,1200,3.2,26.6,,,,,,4.4,1.9,29.1,11.8,23.9,23.5,22.6,22.3,22.1,19.5,18.4,14.1,13.9,4.9,7.1,,
108,2023-06-06,20.3,17.3,537,25.2,1335,.92,0,,0,,0,9.8,270,1458,5.5,290,1426,2.6,2248,15.1,50,1342,72.9,17.1,997.3,1010.7,1,1004.8,1657,1007.1,14.7,7.9,1300,3.12,21.98,,,,,,6.1,5.5,24.5,12.9,23.7,23.3,22.5,22.3,22.3,19.6,18.5,14.2,13.9,3.8,5.5,0,
108,2023-06-07,21.4,18.9,332,25.7,1723,1.17,0,,0,,0,6.5,140,1457,3.6,180,1716,2.1,1809,16.8,63,1600,75.3,19.1,998,1009.5,903,1006.2,1720,1007.9,14.7,1,1400,1.82,10.07,,,,,,8.9,7.1,24.1,16.8,23.2,22.8,22.2,22.1,22.3,19.8,18.6,14.3,13.9,2.2,3.1,0,
108,2023-06-08,20.4,18.3,2339,23.9,1613,5.33,.7,2300,1.5,2251,1.9,8.4,230,1136,4.9,250,1830,2.4,2077,16.8,65,1616,80.5,19.2,994.3,1007.8,428,1001.3,2249,1004.1,14.7,.9,1500,1.47,10.19,,,,,,8.4,5.9,23.5,14.4,22.5,22.3,21.8,21.8,22.1,19.9,18.7,14.3,13.9,2.2,3.2,3.1,
108,2023-06-09,23.3,18.3,524,28.4,1646,3.42,.5,20,.6,113,1.2,7.7,270,113,4.4,200,27,2,1689,15.1,32,1551,64,17.4,993.1,1003.8,806,1001.1,141,1002.8,14.7,11.8,1100,3.54,28.15,,,,,,4.6,3.4,30.3,15.2,23.9,23.4,22.2,21.8,21.9,19.9,18.8,14.4,13.9,5.3,7.6,,
108,2023-06-10,23.2,19.6,2332,28.5,1248,1.83,.6,2258,1.7,2331,.8,12.6,290,1617,7.5,290,1618,2.3,2002,17.1,48,1251,70,19.5,994.4,1006.3,2348,1002.9,1534,1004.2,14.7,5.6,1100,2.89,18.18,,,,,,6.9,4.9,26.6,14.8,24.3,23.9,23,22.6,22.4,19.9,18.9,14.5,14,3.5,5.1,33,
108,2023-06-11,22.1,17.9,422,27.3,1710,5.42,9.5,355,16.1,312,32.2,5.9,270,1912,3.9,320,1238,2.2,1863,17.3,53,1625,76.1,19.8,995,1006.2,42,1003.1,1712,1004.8,14.7,6.4,1100,2.99,21.1,,,,,,6.1,5.6,23.6,16,23.5,23.2,22.4,22.3,22.5,20.1,19,14.5,14,3.9,5.6,0,
108,2023-06-12,22.2,18.4,610,27.5,1353,1.92,0,,0,,0,7.6,270,1432,4.5,290,1616,1.7,1505,16.3,47,1345,70.5,18.5,995.3,1006.6,802,1003.4,1859,1005,14.7,6.7,1300,2.86,19.9,,,,,,6.6,3.5,24.3,14.1,23.8,23.5,22.6,22.4,22.6,20.2,19,14.6,14,3.9,5.5,0,
108,2023-06-13,22,19.2,556,26,1313,.5,0,,0,,0,9,270,1417,5,290,1644,2.2,1917,16.1,50,1447,70,18.3,994.1,1004.8,1,1002.6,1538,1003.9,14.7,9.9,1300,3.25,25.43,,,,,,3.9,2.9,28.2,14.1,24.3,23.9,22.9,22.6,22.6,20.3,19.1,14.7,14,4.4,6.3,,
108,2023-06-14,20.6,17.5,508,25,1258,2.25,12.7,1412,30.6,1355,30.6,6.7,340,1413,3.6,180,1425,1.5,1293,16.9,53,1306,80.3,19.3,995.6,1006.9,2255,1003.8,37,1005.5,14.8,4.2,900,1.89,13.12,,,,,,4.1,3.9,20.3,13.6,22.6,22.6,22.4,22.5,22.8,20.4,19.2,14.7,14,2.5,3.5,30.6,
108,2023-06-15,22.7,17.7,545,28.3,1516,,,,,,,8.2,270,1635,4.7,270,1642,2.1,1837,16.7,50,1517,70.8,19.1,998.1,1010.3,2357,1006.3,1552,1007.9,14.8,8.8,1100,3.43,25.05,,,,,,2.9,1.6,26.5,14.4,23.4,23.1,22.1,22,22.3,20.6,19.3,14.8,14.1,4.7,6.8,,
108,2023-06-16,23.7,19.1,501,28.9,1535,,,,,,,6.8,270,1711,4.2,250,1952,2.1,1827,16,45,1634,64.4,18.3,1002.7,1013.8,1025,1010.3,1,1012.5,14.8,12.5,1200,3.59,29.89,,,,,,.9,0,27.8,15.1,24.8,24.4,23.2,22.7,22.7,20.6,19.6,14.9,14.1,6.2,8.8,,
108,2023-06-17,24.2,18.9,540,30.2,1515,,,,,,,6.3,290,1809,4.1,290,1813,2,1757,14.7,39,1319,57.1,16.8,1002.5,1014.4,345,1010.4,1749,1012.3,14.8,10.8,1100,3.39,27.4,,,,,,4.4,0,28.7,13.3,25.1,24.8,23.8,23.4,23.2,20.7,19.7,15,14.1,5.6,8,,
108,2023-06-18,25.9,20.8,518,32.6,1636,,,,,,,6.6,250,1643,4.1,290,1740,2,1758,17.4,43,1601,60.5,19.8,997.2,1010.7,1,1004.2,1632,1006.9,14.8,12.3,1200,3.48,28.79,,,,,,3.4,0,31.6,17.6,26.2,25.8,24.5,23.8,23.6,20.8,19.7,15.1,14.1,6.4,9.1,,
108,2023-06-19,28.5,23.3,353,34,1455,,,,,,,7.3,270,122,4.3,250,2015,2.2,1903,19,42,1328,57.8,22,995.7,1006.9,831,1003.1,1627,1005.3,14.8,11,1200,3.23,25.29,,,,,,3.3,0,32.8,18.6,27.2,26.8,25.4,24.6,24.1,21,19.8,15.2,14.2,5.3,7.6,,
108,2023-06-20,24.7,21.4,2356,26.4,1040,6.83,2.3,2352,6.4,2331,6.4,9.7,50,1308,5.3,50,1317,1.9,1646,17.3,51,1211,64.5,19.8,994.1,1005.9,1215,1001.6,1526,1003.8,14.8,0,1000,.69,5.89,,,,,,8.8,4.4,23.7,19,25.5,25.5,24.9,24.8,24.7,21.3,19.9,15.2,14.2,1.7,2.4,30.4,
108,2023-06-21,20.5,19.2,344,22.1,1522,14.67,3.3,339,8.4,302,24.9,6,50,150,3.5,70,326,2.1,1855,19.2,83,2122,92.6,22.3,991.2,1003.4,1,999.8,1643,1001,14.8,0,1200,.81,4.79,,,,,,9.4,8.1,21.9,17.9,23,23.1,22.8,23.2,24,21.5,20.1,15.3,14.2,1.4,2,.9,
108,2023-06-22,22.5,18.9,524,26.4,1529,.25,0,,0,,0,8.4,250,1454,4.9,270,1446,2.2,1938,18.1,61,1332,77.1,20.9,993.6,1005.7,2335,1001.8,1540,1003.3,14.8,6.9,1000,2.74,21.48,,,,,,6.3,6.3,26.2,17.8,23.8,23.5,22.6,22.6,23.2,21.5,20.2,15.4,14.2,3.5,4.9,0,
108,2023-06-23,24.4,20,309,29.9,1650,,,,,,,4.9,360,1547,3.2,290,1815,1.5,1255,19.8,50,1653,76.6,23.1,999.1,1011.7,2337,1005.5,14,1008.8,14.8,5.3,1400,3.15,18.74,,,,,,5,5,26.2,17.6,24.8,24.5,23.4,23.1,23.5,21.5,20.3,15.4,14.3,3.9,5.6,,
108,2023-06-24,26.4,21.9,514,31.1,1540,,,,,,,6.8,320,2034,4,320,2035,2,1746,20.4,55,1408,70.5,24,1003.4,1014.2,813,1011.7,1,1013.1,14.8,9.7,1100,2.81,21.93,,,,,,1.5,1.4,27.4,19.3,25.8,25.5,24.2,23.8,23.8,21.5,20.4,15.5,14.3,4.3,6.2,,
108,2023-06-25,28.2,22.8,545,33.1,1529,,,,,,,6.5,110,2136,4,160,1632,2.1,1795,20.5,47,1557,64.9,24.2,1001.2,1013.8,1,1008.2,1835,1010.8,14.8,8.7,1100,3.29,23.62,,,,,,5.8,3,30.8,19.7,27,26.6,25.2,24.6,24.3,21.6,20.5,15.5,14.3,4.8,6.9,14.9,
108,2023-06-26,24.2,22.3,606,27.5,1,13.25,4.2,554,11.1,517,30.3,10.2,230,1701,6,180,1739,2.9,2529,22,59,39,88.6,26.4,995.8,1008.5,1,1004.2,1914,1005.5,14.8,0,1500,.59,3.39,,,,,,10,7.5,24,20.9,25.4,25.4,24.8,24.8,24.9,21.8,20.6,15.6,14.3,1.2,1.7,17.9,
108,2023-06-27,25.3,21.4,525,29.1,1657,2.5,1,153,2.5,113,2.5,11,270,159,6.1,200,24,3.2,2731,19.8,51,1816,73.1,23.1,998,1009.1,2243,1003.9,100,1007.7,14.8,6.8,1200,3.08,20.95,,,,,,6.5,6.5,27.6,20.6,25.8,25.5,24.3,24.1,24.4,22,20.7,15.7,14.4,4.1,5.9,0,
108,2023-06-28,26.5,24.2,447,30.1,1453,.5,0,,0,,0,6.8,180,1536,4.1,200,1411,2.5,2146,22,60,1457,77.4,26.5,997.2,1008.9,133,1005.5,1445,1006.8,14.8,3.8,1400,2.79,18.56,,,,,,8.1,8,28.5,23.3,27,26.6,25.2,24.8,24.7,22.2,20.9,15.8,14.4,3.6,5.1,3.9,
108,2023-06-29,24.2,23.2,2343,25.9,7,17.83,11.2,1115,33.8,1042,63.8,10.3,230,1122,4.9,200,1127,2.3,1958,23.4,85,2,95.4,28.8,990.8,1005.7,1,996.8,1742,1000.5,14.8,0,1200,.58,2.31,,,,,,10,9.3,24.6,22.8,25.8,25.7,25,25,25.2,22.3,21.1,16,14.4,.6,.9,60.5,.5
108,2023-06-30,25.3,23.2,1,29.1,1603,11.92,.2,,.4,7,1,5.9,200,143,3.3,250,1753,1.8,1595,23.3,72,1616,89.8,28.6,990.2,1002.6,2332,997.9,329,999.8,14.7,1.4,1500,2.1,10.02,,,,,,7.4,7.1,26.5,22.2,25.7,25.4,24.4,24.4,25,23,22,17.2,14.5,2.3,3.3,.4,2.2
108,2023-07-01,27.7,23.3,321,32.9,1459,,,,,,,7.1,270,1729,4.5,270,1736,2,1741,23,58,1412,76.9,28.1,995.5,1007.4,2336,1002.5,6,1005,14.7,12.4,1300,3.6,29.21,,,,,,1.4,1.4,31.2,20.3,27.6,27.2,25.6,25.1,25,22.9,22,17.2,14.5,5.7,8.1,,
108,2023-07-02,26.7,23.5,543,30.6,1617,,,,,,,5.7,270,919,3.3,250,907,1.9,1651,22.7,64,1629,79.5,27.6,998.3,1009.9,901,1006,1612,1008,14.7,4.3,1300,2.36,19.16,,,,,,6.6,2.1,28.4,20.3,27.7,27.4,26.2,25.8,25.7,23,22,17,14.5,3.6,5.1,,
108,2023-07-03,29.1,24.1,524,34.9,1616,,,,,,,6,160,1635,4.1,270,1816,1.8,1565,23,40,1644,72,28.2,995.2,1008.1,118,1002.2,1750,1004.7,14.7,8.8,1300,3.38,25.34,,,,,,4.9,1.6,31.8,20.6,28.5,28.1,26.6,26.1,25.9,23.1,21.9,16.9,14.6,5.4,7.7,,
108,2023-07-04,26.1,24.5,2004,29.2,1239,10.5,11.1,1954,28.5,1921,61.8,9.6,160,1305,4.9,160,1313,2.3,1946,23.5,68,1244,86.8,29.1,989.3,1003.7,1,992.5,2359,998.9,14.7,0,1000,1.23,6.08,,,,,,9.8,6.4,26.4,22.6,27.3,27.3,26.6,26.5,26.4,23.2,22,16.8,14.6,1.4,2,77.1,
108,2023-07-05,24.5,22.1,648,27.1,1308,6.08,6.9,30,13.8,24,15.3,14.5,230,445,7,230,250,3.7,3221,21.2,68,1300,82.6,25.1,985.1,998.4,2337,990.9,348,994.7,14.7,4.5,1200,3.15,19.96,,,,,,5.9,5.3,27.3,20.4,26.5,26.3,25.4,25.5,26.2,24,22.9,17.6,14.7,4,5.7,,
108,2023-07-06,27.3,22.4,545,31.8,1435,,,,,,,11.6,180,1533,5.9,200,1551,2.7,2347,21.3,56,1430,70.9,25.3,991.3,1002.7,2220,998.3,1,1000.9,14.7,8.8,1200,3.4,25.47,,,,,,6.3,.9,29.6,19.7,27.5,27.1,25.9,25.7,26.1,24,23,18.1,14.7,5.3,7.6,,
108,2023-07-07,26.7,23.3,2345,31.4,1447,,,,,,,11.9,140,1721,5.7,140,1738,2.3,2003,19.3,46,1710,64.9,22.4,991.8,1003.1,729,999.3,1624,1001.4,14.7,8.7,1100,3.28,23.96,,,,,,4.1,1.9,29.3,19.7,27.9,27.7,26.5,26.2,26.4,24,22.9,17.8,14.8,5.3,7.6,,
108,2023-07-08,25.6,22.4,346,29.7,1541,,,,,,,6.9,160,1302,3.9,230,1906,2.2,1918,21.1,64,1513,76.5,25.1,992.1,1003.3,2308,1000.4,1459,1001.8,14.6,1.6,1300,3.34,13.93,,,,,,7.6,6.1,27.1,19.1,27.3,27.1,26.1,26.1,26.5,24,22.9,17.6,14.8,3,4.3,0,
108,2023-07-09,24.7,21.6,1208,27,849,7.17,18.1,1044,24.6,1027,47.5,12.6,20,1051,6.1,50,1056,2,1710,22.2,78,1034,86.4,26.7,992.5,1003.6,2153,1000.6,1529,1002.2,14.6,1.1,1500,2.17,8.07,,,,,,8.8,7.3,27.1,20.4,25.9,25.9,25.3,25.6,26.3,24,22.9,17.5,14.9,1.4,2,59,
108,2023-07-10,26.3,22.9,626,30.9,1518,.67,10.8,540,11.5,530,11.5,16.8,200,546,5.8,230,551,2.3,1961,22.4,58,1442,80.4,27.2,993.5,1005.8,2314,1001.2,524,1003.2,14.6,5.9,1300,3.23,18.41,,,,,,7.3,6,27.8,21.1,26.6,26.3,25.2,25.1,25.8,24.3,23.3,17.9,14.9,3.7,5.3,2.2,
108,2023-07-11,23.5,21.6,1733,25.9,807,11.83,6.1,1014,15.4,952,58.3,8.6,70,1449,5.2,70,1451,1.9,1656,22,79,26,92.4,26.5,995.3,1006.5,1038,1003.9,1741,1005.1,14.6,0,1200,.43,2.21,,,,,,9.4,7.3,23.7,20.7,25.6,25.6,25.1,25.4,26.1,24.2,23.5,18.3,14.9,.7,.9,56.8,
108,2023-07-12,25.8,22,1,29.1,1552,5.17,.4,355,.5,325,.7,5.3,290,1647,3.4,290,1649,1.5,1279,23.2,72,1602,86.4,28.4,995.3,1005.9,2356,1003.6,209,1004.9,14.6,1.2,1300,2.05,12.34,,,,,,9.4,6.9,27.1,22,25.7,25.4,24.4,24.6,25.5,24.5,24.1,19.6,15,2.3,3.2,.1,
108,2023-07-13,25.2,24.7,1215,26.5,943,20.67,11.9,1441,35,1359,91.6,7.2,110,2209,3.5,180,1105,1.6,1364,24.3,84,4,95,30.3,993.6,1006.1,15,999.1,2350,1003.3,14.6,0,800,.35,2.63,,,,,,10,8.1,25.2,24.1,25.7,25.6,24.9,25.1,25.7,24.3,24,19.4,15.2,.6,.8,152.3,
108,2023-07-14,24.6,23.9,206,25.1,1026,24,5.5,11,20.3,-2335,72.7,11,140,26,4.8,230,612,2.9,2543,24.4,96,105,99.1,30.6,987.7,999.6,1,996,432,997.3,14.5,0,1200,.27,1.52,,,,,,10,9.1,24.4,23.4,24.7,24.6,24,24.4,25.5,24.9,24.9,22.3,15.4,.4,.6,13.4,
108,2023-07-15,24.5,23.7,2358,25.7,1211,14.25,.4,240,.6,203,2.3,11.8,180,1609,5.8,200,1617,3,2587,23.4,85,2252,93.5,28.8,990.4,1004.1,2331,997.4,304,1000.1,14.5,0,1100,.84,3.16,,,,,,9.9,8.9,24.6,22.6,25.1,24.9,24.2,24.3,25.3,24.7,24.8,21.5,16.1,1,1.4,.9,1.92
108,2023-07-16,24.6,23.7,1,25.4,1745,2.92,9.3,1229,9.6,1155,9.7,9.2,180,1248,5,180,1251,2.3,1978,22.7,80,1614,89.5,27.5,997.1,1009.8,2219,1004,5,1006.8,14.5,0,1300,.7,5.31,,,,,,9.3,8.6,24.9,22.5,25,24.8,24,24.2,25.2,24.5,24.5,20.6,16.3,1.2,1.7,9.6,
108,2023-07-17,25.5,23.7,446,27.8,1437,3.75,.8,2340,1.5,2330,1.4,7.5,180,1147,4.2,200,1154,1.7,1468,22.9,76,1318,86.1,28,1001.5,1012.6,2345,1009.3,237,1011.2,14.5,.4,1400,1.84,10.78,,,,,,9,7.5,27.2,22.6,25.7,25.4,24.4,24.4,25.2,24.4,24.3,20,16.2,2,2.9,2,
108,2023-07-18,25.2,24.1,527,27.7,1721,12.67,.5,115,.8,1046,2.3,5.1,20,1624,3.1,110,1505,1.4,1228,22.9,75,1756,87.9,27.9,1000.5,1012.7,10,1007.4,1900,1010.2,14.5,2,1700,1.21,7.94,,,,,,8,5,26.1,21.2,26,25.8,24.9,24.9,25.5,24.3,24.2,19.7,16.1,1.9,2.7,1.7,
108,2023-07-19,27.2,22.5,527,32.4,1629,,,,,,,6.7,270,1822,4.7,250,1759,1.7,1439,22.9,55,1559,78.8,27.9,997.3,1008.1,751,1005.2,1713,1006.9,14.4,11.5,1300,3.46,26.41,,,,,,2.3,2.3,29.6,19.3,27.3,26.8,25.4,25.1,25.5,24.2,24.1,19.5,16,4.9,7,,
108,2023-07-20,27.9,24,549,32.8,1547,,,,,,,5.6,250,1513,3.9,250,2003,1.8,1574,22.5,51,1558,74,27.3,998.8,1010,2330,1007.1,1710,1008.4,14.4,9.9,1300,3.15,24.17,,,,,,2.9,.5,30.2,20.3,28.2,27.9,26.5,26.1,26.1,24.3,24,19.4,16,4.9,7.1,,
108,2023-07-21,29.5,24.6,554,34.3,1628,,,,,,,6.3,290,1718,3.5,320,1907,1.8,1532,23,48,1419,69.6,28.1,1001.4,1012.4,2254,1009.6,1638,1011,14.4,10.2,1100,3.26,23.64,,,,,,2.3,1.4,30.9,21.4,28.8,28.4,27,26.6,26.6,24.4,23.9,19.3,15.9,5.1,7.3,,
108,2023-07-22,27.7,24.6,2142,32.5,1227,7.08,6.2,1843,10.1,1823,12.3,11.5,160,1403,5.2,140,1523,2.6,2289,22.3,51,1234,73.9,26.9,1001.1,1012.5,648,1008.7,1720,1010.8,14.4,6.4,1100,3.37,17.66,,,,,,6.6,4.5,29.2,22.8,28.7,28.6,27.5,27.1,27.1,24.6,23.9,19.2,15.9,3.4,4.9,37.2,
108,2023-07-23,25.2,24.5,752,25.8,1515,19,2.1,729,9.1,657,40.2,9.6,110,916,4.4,160,851,2.1,1840,24.2,87,3,94.3,30.2,997.4,1010.1,1,1005.7,1831,1007.1,14.4,0,1200,.37,2.37,,,,,,10,8.5,25.3,23.8,26.5,26.5,26,26.3,27,24.7,23.9,19.2,16,.8,1.1,15.7,
108,2023-07-24,26.9,24.6,521,30,1527,2.08,.3,52,.4,30,.4,6.4,270,1617,3.5,230,1726,2,1714,23.7,69,1535,83.1,29.2,998.5,1010.1,2330,1006.7,148,1008.2,14.3,3.2,1200,2.48,14.08,,,,,,7.3,5.9,29,23.7,27.3,27,25.9,25.8,26.6,25.1,24.3,19.6,16,2.8,4,.1,
108,2023-07-25,27.8,25.8,428,30.5,1432,1.75,5.2,2127,5.5,,5.6,10.1,180,1333,5.6,250,1413,2.7,2306,24,68,1437,80.5,29.9,1002.2,1013.7,2208,1010,11,1011.9,14.3,3.5,1100,2.57,16.84,,,,,,7.1,6.5,28.9,23.7,28.2,27.9,26.7,26.4,26.8,25,24.4,19.8,16,3.5,4.9,5.5,
108,2023-07-26,27.6,24.9,606,31.1,1539,2.67,.8,950,1,915,1,8.4,270,1216,4.9,230,1209,2.2,1869,23.9,69,1206,80.9,29.7,1004.3,1015.6,817,1012.8,1608,1014,14.3,3,1100,2.59,15.79,,,,,,7.6,6.9,28.7,24,28.4,28.1,26.9,26.7,27,25,24.4,19.7,16,3.3,4.7,1,
108,2023-07-27,28.4,24.4,539,32.2,1300,.25,0,,0,,0,5.7,320,1744,3.5,290,1737,1.9,1604,24,59,1306,78.1,29.8,1004.1,1015,755,1011.7,1706,1013.7,14.3,6.8,1100,3,18.25,,,,,,5.9,4,29,23,28.8,28.5,27.2,26.9,27.2,25.1,24.3,19.6,16.1,3.8,5.4,0,
108,2023-07-28,29.5,25.4,536,34.1,1416,,,,,,,7.7,180,1412,4.3,180,1254,2.1,1796,23.7,52,1414,72.4,29.3,1003.8,1014.6,2315,1011.9,1708,1013.5,14.2,9.5,1300,3.04,23.36,,,,,,3.3,1.9,31.2,22.5,29.4,29,27.6,27.3,27.4,25.2,24.4,19.5,16.1,4.9,7,,
108,2023-07-29,29.1,26.1,442,33.3,1527,,,,,,,8.3,340,1933,4.8,340,1939,2,1714,23.5,52,1706,72.1,28.9,1004.2,1014.7,11,1012.7,1519,1013.9,14.2,6.8,1400,2.22,18.5,,,,,,4.4,3.4,31.3,22.6,29.2,29,27.8,27.6,27.7,25.3,24.4,19.4,16.1,4.2,6,,
108,2023-07-30,28.8,24.9,550,34.9,1555,3.17,6.1,1815,20,1801,25,9,200,1801,4.8,200,1807,1.9,1646,23,49,1335,72.5,28.1,1002.9,1014.1,831,1010.1,1636,1012.5,14.2,9.1,1200,3.28,21.99,,,,,,4.8,2.6,32,21.4,29,28.8,27.8,27.6,27.7,25.4,24.4,19.4,16.2,4.4,6.3,25,
108,2023-07-31,28.7,25.6,3,33.4,1440,.67,.3,1513,.3,1455,.3,6.4,290,1749,4,290,1741,1.7,1481,23.9,60,1428,76.3,29.6,1002.4,1014,652,1010.3,1630,1012.1,14.1,6.5,1100,2.99,20.26,,,,,,6.4,2.9,30.1,23.7,29.3,28.9,27.7,27.5,27.8,25.5,24.5,19.4,16.2,4.2,6,.3,
